name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svps,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,matchesPlayed
Grant Stafford,0.0,188.0,28.643394935,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0,2.0
Juan Pablo Varillas Patino Samudio,0.0,0.0,20.2687656856,647.166666667,42.1666666667,1.0,1.5,38.0,21.5,14.6666666667,8.66666666667,5.5,1.66666666667,2.83333333333,6.0
Devin Mullings,0.0,0.0,21.4387405886,951.428571429,7.64285714286,0.0,0.214285714286,3.78571428571,2.71428571429,1.28571428571,0.357142857143,0.5,0.5,0.857142857143,14.0
Thomas Schiessling,0.0,180.0,27.9698836413,774.0,16.5,2.75,4.0,61.75,32.5,19.25,14.25,10.5,2.5,6.75,4.0
Victor Ionita,0.0,185.0,22.0629705681,228.75,169.0,1.25,1.75,46.5,27.5,13.25,9.0,7.0,3.5,7.5,4.0
Mikhail Elgin,0.0,183.0,31.4250513347,794.0,23.5,2.0,1.5,52.5,25.0,12.5,9.0,8.0,4.0,9.5,2.0
Carlos Gomez Herrera,0.0,0.0,22.0013689254,671.0,30.0,5.0,6.0,89.0,61.0,38.0,15.0,15.0,7.0,11.0,1.0
Bjorn Fratangelo,0.0,0.0,22.8456916876,118.388888889,508.777777778,4.72222222222,3.55555555556,87.2777777778,50.0,32.8333333333,19.5555555556,13.2777777778,4.33333333333,8.05555555556,18.0
Petr Luxa,0.0,190.0,30.006844627,258.714285714,94.4285714286,2.71428571429,3.14285714286,68.7142857143,43.4285714286,27.4285714286,10.1428571429,10.8571428571,2.42857142857,7.0,7.0
Abd Hazli Bin Zainuddin,0.0,0.0,28.2272416153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Igor Levine,0.0,0.0,22.9048596851,854.0,10.0,0.0,5.0,49.0,24.0,15.0,7.0,8.0,4.0,9.0,1.0
David Goffin,4.87007874016,163.0,23.9964752866,43.3503937008,1559.51181102,4.93307086614,3.66929133858,74.1732283465,42.9291338583,30.5905511811,15.7834645669,11.6102362205,3.98818897638,6.66535433071,254.0
Stephane Robert,0.4,185.0,33.0496919918,110.92,582.67,3.84,4.11,81.73,43.99,30.39,17.75,12.48,4.82,8.55,100.0
Romain Bogaerts,0.0,0.0,19.6550308008,1149.0,6.0,0.0,6.0,47.0,26.0,14.0,6.0,7.0,0.0,5.0,1.0
Orlin Stanoytchev,0.0,185.0,28.628519279,98.0,334.266666667,5.6,5.73333333333,72.0,40.8666666667,28.2333333333,13.8666666667,10.8,4.26666666667,7.56666666667,30.0
Jaime Oncins,0.0,196.0,31.2361396304,0.0,0.0,3.0,13.0,108.0,61.0,39.0,22.0,14.0,6.0,10.0,1.0
Mohd Assri Merzuki,0.0,0.0,19.1722564454,0.0,0.0,4.66666666667,9.33333333333,68.3333333333,38.0,25.3333333333,12.3333333333,11.0,4.33333333333,9.0,3.0
Nicolas Todero,0.0,183.0,23.2306639288,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0,1.0
Luke Milligan,0.0,180.0,24.5872689938,533.0,35.0,3.0,4.0,83.5,52.5,30.0,11.0,12.5,4.5,11.5,2.0
Radu Albot,0.352941176471,0.0,24.9093959281,196.431372549,378.62745098,1.03921568627,1.66666666667,48.3725490196,32.0784313725,19.7647058824,7.33333333333,7.19607843137,3.0,5.56862745098,51.0
Christopher Lawson,0.0,0.0,19.9671457905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Sebo Kiss,0.0,0.0,23.6851471595,647.722222222,19.7777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Nino Serdarusic,0.0,0.0,19.5947980835,569.0,55.0,4.0,4.0,63.0,35.0,23.0,14.0,9.0,6.0,9.0,1.0
Alun Jones,0.0,180.0,25.9872584636,173.153846154,227.076923077,3.38461538462,2.46153846154,77.3076923077,48.5384615385,30.4615384615,13.5384615385,12.0769230769,4.76923076923,8.92307692308,13.0
Rabi Bouhassoun,0.0,0.0,22.468628793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Sulaiman Al Rawahi,0.0,0.0,24.327173169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Juan Enrique Crosa,0.0,0.0,22.5023956194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Matthew Breen,0.0,0.0,24.5941136208,260.0,131.0,5.0,3.0,155.0,81.0,60.0,39.0,23.0,15.0,19.0,1.0
Ya Nan Ma,0.0,0.0,21.6700889802,941.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yasir Khan,0.0,0.0,22.7959540649,199.666666667,0.222222222222,0.888888888889,1.22222222222,18.8888888889,10.8888888889,6.11111111111,3.33333333333,2.66666666667,1.66666666667,3.11111111111,9.0
Carlos Berlocq,0.742268041237,183.0,28.8060665505,71.7731958763,713.16838488,3.16494845361,2.34364261168,71.9828178694,46.4845360825,30.7594501718,12.2336769759,11.0790378007,4.26804123711,7.51202749141,291.0
Federico Dondo,0.0,0.0,29.87816564,536.083333333,46.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Harshana Godamanna,0.0,0.0,27.519723333,106.421052632,0.631578947368,1.21052631579,0.157894736842,13.5263157895,8.52631578947,6.10526315789,3.10526315789,2.15789473684,0.894736842105,1.15789473684,19.0
Daniel Cukierman,0.0,0.0,21.5633127995,528.0,66.0,1.0,5.0,46.0,30.0,15.0,5.0,7.0,2.0,7.0,1.0
Asif Ismail,0.0,0.0,32.3449691992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Bastian Trinker,0.0,0.0,25.1143052704,401.666666667,103.666666667,3.0,3.33333333333,65.6666666667,42.0,28.0,9.66666666667,10.3333333333,4.0,7.66666666667,3.0
Andre Gaspar Murta,0.0,0.0,18.4750171116,912.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jaroslav Pospisil,0.0,0.0,30.3764544832,216.125,294.125,1.875,5.125,67.5,36.0,23.25,13.875,10.25,5.25,9.5,8.0
Damion Johnson,0.0,0.0,22.0159707962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Nodar Itonishvili,0.0,0.0,23.9813826146,1265.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Bassam Beidas,0.0,0.0,23.603559206,747.8,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Razlan Rawi,0.0,0.0,20.0793976728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Isak Arvidsson,0.0,0.0,22.6128222678,604.555555556,48.0,4.22222222222,3.88888888889,56.7777777778,30.7777777778,20.2222222222,11.4444444444,8.22222222222,4.55555555556,7.55555555556,9.0
Stefano Pescosolido,0.0,185.0,32.4000304206,162.0,254.777777778,2.66666666667,4.44444444444,67.8888888889,39.5555555556,26.6666666667,12.6666666667,10.4444444444,3.88888888889,7.33333333333,9.0
Yevgeny Kafelnikov,3.559375,190.0,27.541059206,8.915625,2347.55,5.50625,4.16875,76.234375,41.5375,30.384375,17.453125,11.790625,4.015625,6.621875,320.0
Joachim Bjerke,0.0,0.0,19.2977412731,938.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Blake Mott,0.0,0.0,20.7392197125,287.0,173.0,7.0,3.0,78.0,49.0,31.0,15.0,14.0,3.0,8.0,1.0
Jan Michael Gambill,3.47552447552,190.0,25.0135887384,54.9370629371,836.017482517,10.7622377622,3.27272727273,74.8881118881,41.9195804196,32.1678321678,16.2902097902,11.6573426573,3.82167832168,5.92657342657,286.0
Razvan Sabau,0.0,185.0,27.4654072553,144.72,329.7,1.86,3.26,62.34,38.16,23.7,10.48,9.3,4.2,7.7,50.0
Stefano Travaglia,0.0,0.0,22.3983572895,293.0,157.0,9.0,4.0,136.0,78.0,48.0,32.0,17.0,10.0,14.0,1.0
Sebastien Grosjean,5.90702479339,175.0,25.4164531256,38.1260330579,1400.42355372,5.40702479339,1.61776859504,76.2851239669,42.2004132231,30.5743801653,17.9504132231,11.9421487603,3.87396694215,6.34710743802,484.0
Andrey Stepanov,0.0,0.0,20.128678987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Irakli Ushangishvili,0.0,0.0,22.7604380561,896.25,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Younes El Aynaoui,5.3143812709,193.0,30.8769043057,59.7157190635,1011.63879599,7.127090301,2.60535117057,73.4983277592,46.8461538462,34.2742474916,13.5418060201,11.5618729097,3.55852842809,5.60869565217,299.0
Michal Tabara,0.939024390244,175.0,22.8276656483,83.4512195122,438.207317073,3.28048780488,4.76829268293,76.1219512195,38.756097561,26.012195122,18.0487804878,11.6707317073,4.40243902439,8.12195121951,82.0
Fernando Verdasco,5.774718398,188.0,26.1651019969,34.1326658323,1501.21276596,5.2590738423,3.90863579474,78.085106383,52.7622027534,37.3454317897,13.013767209,12.3329161452,4.0112640801,6.37922403004,799.0
Christian Garin,0.0,0.0,18.2272416153,470.05,114.35,1.6,1.45,32.6,18.75,12.7,6.75,5.55,1.35,3.1,20.0
Joseph Victorino,0.0,0.0,19.4202600958,345.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Federico Luzzi,0.0,188.0,23.2420716404,149.708333333,276.6875,3.10416666667,3.52083333333,70.1458333333,39.4583333333,26.3125,13.1458333333,10.3125,4.70833333333,8.29166666667,48.0
Arthur De Greef,0.0,0.0,24.087063655,178.6,347.8,4.4,3.0,83.2,47.2,30.2,19.2,12.6,4.8,8.0,5.0
Mohamed Aziz Dougaz,0.0,0.0,19.8494182067,0.0,0.0,4.5,11.0,173.5,107.5,72.0,31.5,23.0,15.0,20.5,2.0
Sanchai Ratiwatana,0.0,175.0,23.9467640125,1156.55555556,4.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Ross Hutchins,0.0,190.0,23.9452429843,0.0,0.0,6.0,3.0,79.0,47.0,34.0,17.0,11.0,2.0,3.0,1.0
Fred Hemmes,0.0,183.0,22.6858316222,235.75,141.75,3.0,3.0,50.25,29.75,16.75,8.5,7.75,3.25,7.0,4.0
Nicholas Campbell,0.0,0.0,46.0369609856,0.0,0.0,0.0,4.0,70.0,34.0,20.0,20.0,10.0,3.0,5.0,1.0
Matt Simpson,0.0,0.0,22.6420260096,1342.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Victor Hanescu,1.90625,198.0,27.378678987,77.4575892857,745.879464286,4.43303571429,1.50669642857,73.0111607143,50.3950892857,34.8683035714,11.46875,11.3035714286,3.84598214286,6.20089285714,448.0
Henry Adjei Darko,0.0,0.0,20.675792836,254.0,24.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Cyril Saulnier,0.78021978022,190.0,28.3031643237,96.8021978022,434.604395604,7.12637362637,3.04395604396,77.8296703297,43.7747252747,32.1153846154,17.5714285714,12.2527472527,3.88461538462,6.40659340659,182.0
Daniel Vallverdu,0.0,0.0,21.0878393794,974.888888889,5.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Wahib Maknieh,0.0,0.0,18.5503080082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Karol Kucera,0.588541666667,188.0,28.2274840292,65.4479166667,625.28125,5.02604166667,4.42708333333,70.1510416667,39.4895833333,28.1666666667,14.703125,10.9375,3.69270833333,6.57291666667,192.0
Arsenije Zlatanovic,0.0,193.0,19.4140999316,1421.0,4.0,7.0,2.0,67.0,36.0,22.0,13.0,11.0,2.0,7.0,1.0
Pavol Cervenak,0.0,0.0,23.8405201917,260.166666667,190.166666667,2.0,3.33333333333,53.6666666667,30.25,20.0,11.0833333333,8.25,4.0,6.58333333333,12.0
Philip Bester,0.0,188.0,20.7404641901,531.636363636,94.7272727273,1.72727272727,1.09090909091,32.2727272727,20.2727272727,13.2727272727,4.81818181818,4.90909090909,1.90909090909,3.63636363636,11.0
Laurynas Grigelis,0.0,183.0,22.2986995209,350.0,135.95,3.6,0.75,33.55,22.65,17.55,6.25,5.8,1.45,1.85,20.0
Arnau Brugues Davi,0.0,183.0,27.7097878166,184.5,267.0,4.5,1.75,90.0,54.25,35.5,20.0,12.75,6.75,10.0,4.0
Jicham Zaatini,0.0,0.0,26.0576001685,515.692307692,12.3846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Simone Bolelli,0.248148148148,183.0,25.5355591046,76.9481481481,710.537037037,4.07407407407,1.38888888889,72.8555555556,47.8962962963,33.3148148148,13.2037037037,11.3851851852,3.49259259259,5.83333333333,270.0
Austin Krajicek,0.0,0.0,24.9483915127,163.285714286,419.342857143,8.11428571429,3.8,79.8,48.4285714286,35.0,15.3428571429,12.2857142857,3.6,6.31428571429,35.0
Vishal Punna,0.0,0.0,20.052019165,821.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alex Clayton,0.0,183.0,17.6892539357,1281.0,3.0,11.0,3.0,77.0,36.0,27.0,22.0,11.0,4.0,6.0,1.0
Chris Eaton,0.0,0.0,20.9171800137,522.0,97.5,9.5,2.75,44.75,28.75,24.25,8.0,7.75,1.0,1.75,4.0
Tomas Cakl,0.0,178.0,24.6851471595,213.333333333,186.916666667,5.75,4.16666666667,72.4166666667,37.3333333333,25.1666666667,16.6666666667,10.0833333333,5.0,8.0,12.0
Mehdi Jdi,0.0,0.0,27.1731690623,1150.5,7.5,1.0,2.0,33.0,18.5,12.0,3.5,5.0,2.0,5.0,2.0
Kevin King,0.0,0.0,22.8843258042,567.0,75.0,7.0,6.0,87.5,54.5,37.5,17.5,12.0,7.0,9.5,2.0
Dmitro Tolok,0.0,0.0,18.4859685147,1031.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Selvam Veerasingam,0.0,0.0,32.1930184805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Robbie Koenig,0.0,173.0,30.2039698836,0.0,0.0,1.0,6.0,79.0,45.0,32.0,15.0,13.0,2.0,6.0,1.0
Prima Simpatiaji,0.0,0.0,23.9864476386,734.95,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Manuel Tejada,0.0,0.0,29.266255989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Ladislav Svarc,1.2,188.0,22.9941136208,295.0,112.2,2.0,1.2,41.6,24.8,17.0,7.8,6.4,4.8,6.6,5.0
Gouichi Motomura,0.0,173.0,29.2588870928,248.106382979,153.170212766,0.787234042553,1.21276595745,29.4680851064,15.7234042553,10.4468085106,6.63829787234,4.55319148936,1.44680851064,2.87234042553,47.0
Joan Jimenez Guerra,0.0,0.0,25.3141683779,673.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Dominik Meffert,0.0,198.0,27.7607422618,220.111111111,211.666666667,6.38888888889,3.61111111111,69.8333333333,43.4444444444,31.9444444444,13.3333333333,10.8333333333,3.72222222222,5.72222222222,18.0
Benjamin Mitchell,0.0,0.0,20.3033538672,268.2,185.4,8.2,5.4,98.0,55.6,39.4,20.8,14.6,5.6,8.8,5.0
Diogo Rocha,0.0,0.0,19.7939767283,963.25,10.5,0.5,1.75,37.25,22.25,11.5,4.5,6.5,1.5,5.5,4.0
Hyeon Chung,0.0,0.0,19.4562733639,97.4423076923,636.057692308,3.13461538462,2.32692307692,62.5192307692,39.6923076923,27.4615384615,11.7884615385,10.0961538462,2.5,4.88461538462,52.0
Albert Costa,4.75438596491,180.0,27.1764160573,32.6947368421,1176.50175439,4.09122807018,1.83157894737,77.7684210526,49.0947368421,33.3578947368,14.9438596491,12.0807017544,4.2350877193,7.05614035088,285.0
John Doran,0.0,0.0,23.9108677466,486.888888889,40.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Francisco Fogues,0.0,190.0,27.7243896874,333.0,102.0,2.66666666667,2.0,80.0,54.6666666667,33.3333333333,12.3333333333,11.6666666667,5.0,9.66666666667,3.0
Andy Roddick,4.11956521739,188.0,23.7109616536,17.2862318841,2838.40458937,10.9178743961,1.90217391304,70.4311594203,45.6497584541,36.190821256,13.8599033816,11.7958937198,2.4347826087,3.60024154589,828.0
Ruben Torres,0.0,0.0,18.9349760438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nicolas Jarry,0.0,0.0,20.0171115674,395.583333333,150.083333333,6.66666666667,1.83333333333,62.9166666667,39.5,28.0833333333,12.75,10.0833333333,3.58333333333,5.58333333333,12.0
Adrian Forberg Skogeng,0.0,0.0,19.9041752225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Robert Smeets,0.0,188.0,21.7507034756,238.444444444,199.333333333,7.44444444444,5.22222222222,88.6666666667,46.7777777778,33.0,18.7777777778,13.1111111111,6.66666666667,10.5555555556,9.0
Sean Cooper,0.0,0.0,22.2874743326,1273.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Chia Yen Tsai,0.0,0.0,25.262696783,1283.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Lleyton Hewitt,4.28140703518,180.0,24.9826579853,30.0364321608,2083.77763819,6.06030150754,3.45226130653,75.6055276382,40.4472361809,29.9761306533,18.4886934673,11.9283919598,3.7851758794,6.12185929648,796.0
Sjeng Schalken,5.753894081,193.0,25.7562843697,29.5140186916,1144.28037383,3.26791277259,2.78816199377,71.3021806854,46.0685358255,31.7881619938,13.0809968847,11.2679127726,3.41433021807,5.92523364486,321.0
Jose Olivares,0.0,0.0,18.5232032854,644.4,8.6,2.0,1.8,47.2,30.4,19.2,8.0,6.6,3.2,5.4,5.0
Olivier Malcor,0.0,180.0,25.8412046544,390.5,68.5,3.5,3.0,96.0,73.5,39.0,8.5,13.0,7.5,14.5,2.0
Albert Ramos,1.54909090909,188.0,26.0257507311,63.9090909091,817.730909091,3.37090909091,2.63272727273,76.6945454545,47.4,32.0509090909,14.9818181818,11.7454545455,4.37090909091,7.22181818182,275.0
Warit Sornbutnark,0.0,0.0,21.8567191421,1139.33333333,7.83333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Wan Gao,0.0,0.0,20.6214921287,1249.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
German Puentes,0.0,173.0,28.2360774065,103.090909091,366.090909091,1.81818181818,3.59090909091,76.0909090909,46.6363636364,27.6363636364,14.0454545455,11.1363636364,4.81818181818,9.09090909091,22.0
Miguel Tobon,0.0,185.0,32.6625598905,900.333333333,9.0,2.0,2.66666666667,49.6666666667,27.3333333333,19.6666666667,11.0,7.0,1.33333333333,3.0,3.0
Cedric Pioline,4.36752136752,188.0,31.6797884601,40.5384615385,1102.5042735,7.44444444444,4.4358974359,78.5555555556,41.3333333333,31.1452991453,18.6324786325,12.1965811966,3.97435897436,6.46153846154,117.0
Alexander Bublik,0.0,0.0,19.4049737623,255.833333333,211.0,7.83333333333,5.33333333333,79.6666666667,44.5,32.1666666667,12.5,12.6666666667,5.0,9.33333333333,6.0
Talal Ouahabi,0.0,0.0,30.5085557837,738.0,8.25,0.5,0.75,16.25,10.75,5.5,2.25,2.0,1.75,3.0,4.0
Mathias Bourgue,0.0,0.0,22.3436002738,164.0,326.0,4.5,4.0,128.0,84.5,55.5,19.5,19.5,6.0,12.5,2.0
Michael Venus,0.0,0.0,25.6167604083,445.956521739,86.8260869565,3.78260869565,1.82608695652,33.4347826087,18.0,13.3043478261,6.73913043478,5.08695652174,2.0,3.39130434783,23.0
Nicolas Barrientos,0.0,175.0,27.228838695,305.0,149.0,0.666666666667,4.33333333333,77.6666666667,52.6666666667,35.0,13.0,12.6666666667,3.33333333333,6.0,3.0
Philip Davydenko,0.0,0.0,21.2484599589,794.0,29.0,1.0,2.0,82.6666666667,58.3333333333,36.6666666667,10.6666666667,11.0,7.0,10.6666666667,3.0
Paul Haarhuis,0.0,188.0,34.3874058864,586.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lester Cook,0.0,180.0,20.2162902122,1445.0,1.0,0.0,4.0,49.0,26.0,13.0,11.0,8.0,4.0,8.0,1.0
Lorenzo Giustino,0.0,0.0,24.0876112251,320.5,158.5,0.5,0.0,52.5,27.0,14.5,13.5,9.0,2.5,6.0,2.0
Mikael Tillstrom,1.075,185.0,28.185284052,63.3,557.45,4.1,2.575,65.775,40.3,28.05,12.55,10.325,4.0,6.625,40.0
Jhonson Garcia,0.0,0.0,25.5414099932,854.821428571,5.96428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Thiago Alves,0.526315789474,178.0,26.7310061602,135.5,414.157894737,2.63157894737,2.13157894737,67.5526315789,43.2105263158,27.5263157895,11.9736842105,10.4473684211,3.86842105263,7.05263157895,38.0
Diego Acuna,0.0,0.0,22.4503764545,445.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Pete Sampras,4.72483221477,185.0,29.7285944628,7.28859060403,2502.85234899,12.6644295302,5.30872483221,87.4362416107,53.0402684564,42.1208053691,18.1543624161,14.0872483221,3.60402684564,5.22147651007,149.0
Akash Wagh,0.0,175.0,16.5256673511,0.0,0.0,7.0,3.0,58.0,29.0,19.0,12.0,10.0,3.0,7.0,1.0
Raphael Durek,0.0,188.0,18.9267624914,763.0,14.0,1.0,0.0,71.0,50.0,23.0,10.0,10.0,4.0,10.0,1.0
Dzmitry Zhyrmont,0.0,0.0,24.5154460415,369.666666667,127.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Iztok Bozic,0.0,0.0,30.3157654574,508.0,41.5,0.0,0.833333333333,16.6666666667,12.3333333333,7.66666666667,1.5,2.33333333333,0.666666666667,1.5,6.0
Cem Ilkel,0.0,0.0,20.3078837658,407.818181818,106.0,2.36363636364,2.63636363636,62.5454545455,36.2727272727,22.1818181818,11.7272727273,9.09090909091,3.63636363636,7.0,11.0
Stian Boretti,0.0,188.0,22.9301574264,664.32,31.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Lucas Andriamasilalao,0.0,0.0,19.6057494867,0.0,0.0,1.0,1.0,77.0,51.0,27.0,13.0,12.0,5.0,10.0,1.0
Elmar Gerth,0.0,0.0,31.561943874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Frederic Niemeyer,0.0,190.0,28.7759069131,256.45,160.3,6.325,3.5,38.6,21.175,16.15,8.3,6.1,2.1,3.5,40.0
Igor Sijsling,0.285714285714,190.0,25.9805612594,94.6714285714,625.485714286,6.82857142857,2.35,73.1142857143,43.0785714286,31.5357142857,14.6142857143,11.5285714286,3.46428571429,5.98571428571,140.0
Brian Hung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Samir Saadeldin,0.0,0.0,24.270134611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Galo Blanco,0.391891891892,173.0,25.4353182752,94.3445945946,445.101351351,4.82432432432,2.91891891892,74.0135135135,39.4459459459,27.3445945946,17.0743243243,11.3918918919,4.31756756757,7.49324324324,148.0
Jan Boruszewski,0.0,0.0,22.71321013,376.0,69.0,9.0,13.0,96.0,46.0,34.0,28.0,14.0,5.0,7.0,1.0
Nikola Mektic,0.0,0.0,25.4478252753,320.818181818,153.909090909,4.0,1.18181818182,62.4545454545,36.5454545455,23.6363636364,12.4545454545,9.72727272727,2.81818181818,5.81818181818,11.0
Timo Nieminen,0.0,185.0,25.6830937714,440.083333333,77.5833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Romain Jouan,0.0,183.0,24.3329226557,337.8,143.6,7.0,2.2,82.0,42.4,29.0,21.4,12.8,5.0,8.2,5.0
Ben Qiang Zhu,0.0,0.0,23.371321013,536.791666667,40.125,0.833333333333,0.666666666667,14.0416666667,8.04166666667,5.33333333333,2.83333333333,2.08333333333,1.25,1.91666666667,24.0
Federico Browne,0.0,180.0,26.1362080767,185.464285714,256.285714286,3.21428571429,2.32142857143,67.3571428571,40.75,26.75,12.1428571429,10.1785714286,4.0,7.25,28.0
Sasa Tuksar,0.0,180.0,21.7205871169,227.0,180.555555556,1.44444444444,1.66666666667,57.7777777778,32.4444444444,19.4444444444,12.0,8.88888888889,2.55555555556,6.22222222222,9.0
Barry Cowan,0.0,188.0,26.4557000532,199.555555556,188.333333333,7.38888888889,4.77777777778,78.8888888889,48.4444444444,35.4444444444,14.2777777778,12.1111111111,5.16666666667,7.83333333333,18.0
Christopher Oconnell,0.0,0.0,22.6132785763,234.5,222.5,4.0,3.5,105.0,65.0,42.0,20.0,15.0,8.0,12.0,2.0
Prakash Amritraj,0.0,188.0,22.8809938915,300.660377358,121.981132075,2.77358490566,1.67924528302,47.3396226415,28.3018867925,19.6981132075,9.84905660377,7.50943396226,2.39622641509,4.16981132075,53.0
Mario Alberto Cayo,0.0,0.0,19.1375770021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Slim Hamza,0.0,0.0,19.6796714579,801.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jean Francois Bachelot,0.0,183.0,24.4743326489,220.875,167.875,3.5,3.875,84.5,46.375,28.875,18.125,13.0,6.625,11.625,8.0
Erik Chvojka,0.0,0.0,25.1375770021,261.5,187.0,4.0,5.5,87.5,57.0,41.0,8.0,12.0,8.0,12.0,2.0
Jose Roberto Velasco,0.0,0.0,17.7823408624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Jean Andersen,0.0,0.0,25.2867898699,810.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Duilio Vallebuona,0.0,0.0,22.6529774127,1541.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Filip Polasek,0.0,196.0,22.9336071184,671.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Thomas Muster,0.0,180.0,43.6513803331,1020.0,6.66666666667,3.66666666667,2.66666666667,60.0,36.3333333333,21.3333333333,9.66666666667,9.0,4.0,8.33333333333,3.0
Jean Claude Scherrer,0.0,188.0,27.5989048597,619.0,60.8333333333,10.0,2.5,88.1666666667,57.8333333333,43.0,15.8333333333,12.8333333333,5.66666666667,7.33333333333,6.0
Eddy Chala,0.0,0.0,24.0492813142,1263.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Johannes Ager,0.0,196.0,19.2758384668,621.5,58.0,2.0,5.0,60.5,30.0,15.0,12.0,10.0,3.5,9.5,2.0
