name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,wfactor
Jan Siemerink,0.076017616559,183.0,30.4845991636,102.821482903,381.393474601,6.44860917834,5.82792701711,78.6879665438,42.0243122135,31.3871181349,17.5731101407,11.9443239083,4.63520873431,7.38069563294,250.310042074
Alex Bolt,0.0,0.0,22.6710779606,289.864585201,237.537347601,7.30306274192,4.26894142137,74.8675438608,47.8750669052,31.7235355342,12.6894142137,11.151531371,4.26894142137,7.80682426411,0.00339063414222
Jordan Thompson,0.0,0.0,21.8293025212,137.06207378,524.246858744,7.00226918002,3.4486977858,91.4912673632,53.8674687938,39.2942049917,18.491120247,14.8030745032,4.07631270743,7.39767175749,0.0496474151624
Michael Mora,0.0,0.0,24.3750855578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Andrei Soltoianu,0.0,0.0,21.7713894593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247875217667
Maxime Authom,0.0,0.0,25.5185538644,182.318108831,288.128962238,7.65529289315,6.73105857863,141.731058579,81.5378828427,58.4621171573,24.6136485282,19.7310585786,8.0,12.7310585786,0.0250535858878
Ando Rasolomalala,0.0,0.0,21.6947296372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366312777775
Matthew Prentice,0.0,0.0,23.5318275154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kevin Sorensen,0.0,183.0,23.4617363926,743.327860817,18.7614315146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10363832351
Juan Luis Tati Rascon,0.0,0.0,33.6317590691,484.0,45.0,3.0,5.0,60.0,35.0,22.0,9.0,8.0,7.0,10.0,1.0
Elvis Henry,0.0,0.0,29.9219712526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735758882343
Mauricio Echazu,0.0,0.0,17.4849102814,280.838020826,14.7180011482,0.0164766205435,0.0200357728297,0.554002183745,0.382486021942,0.244832170789,0.0803272654211,0.0882893145395,0.0398338474887,0.0675939712661,2.16151196447
Peng Sun,0.0,0.0,22.1161268161,497.774293339,58.3345936539,0.467192124532,1.05039690287,19.7255158469,12.0189840596,7.93026759265,3.44093858666,2.77972321128,1.31156725214,2.150226874,6.67069725173
Yanquiel Medina Sobrino,0.0,0.0,19.0855578371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Bob Bryan,0.0,193.0,22.8559030033,174.391019016,223.537752627,7.56554774224,2.34148769815,73.7855085564,46.0914048316,33.4924168577,14.5131282062,11.8538189675,3.61154366108,5.78382683413,144.253858913
Johan Settergren,0.0,185.0,23.743624428,205.835067288,190.394701148,3.0,2.69594686753,65.1582911526,38.6679447155,25.363891583,11.1862933046,9.37258660928,4.0,7.25482678144,14.5914091423
Mariusz Fyrstenberg,0.0,193.0,24.0200894646,605.876725694,36.4271538811,0.692775256538,1.11323061383,17.5866021373,11.1228802176,6.53778964877,3.01437073317,2.74205083392,0.884486002929,2.04927557739,7.13512135822
Ramin Raziyani,0.0,0.0,26.0883204725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7110698811
David Kvernadze,0.0,0.0,18.6943886881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36787944117
Jason Sankey,0.0,0.0,26.1054072553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Lucas Miedler,0.0,0.0,19.3264887064,522.0,67.0,2.0,0.0,84.0,52.0,33.0,18.0,13.0,5.0,8.0,0.00247875217667
Tigre Hank,0.0,0.0,23.092465087,548.945811812,61.9804896058,1.9467556394,0.657498894236,25.2617534279,15.2067467933,9.9645037596,5.50575873553,3.87400088461,1.59449933654,2.67524701444,0.0393455488797
Tiago Godinho,0.0,0.0,18.0917180014,1274.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Slah Mbarek,0.0,0.0,19.1759069131,1832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Roman Borvanov,0.0,0.0,29.3552361397,304.5,152.5,3.5,2.5,32.5,20.0,15.0,4.5,5.5,2.0,3.5,0.0366312777775
Marton Fucsovics,0.0,0.0,20.2978822803,376.999815603,82.7291380341,1.45843250563,0.731163040604,21.0573684179,11.6800237711,8.10036897509,4.98284081093,3.11804605772,1.17930785753,1.83112599126,0.227418178923
Fabiano De Paula,0.0,0.0,25.6427104723,458.0,86.0,3.0,2.0,68.0,51.0,28.0,8.0,10.0,4.0,8.0,0.00673794699909
Terence Nugent,0.0,0.0,19.1800136892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735758882343
Collin Altamirano,0.0,0.0,17.7193702943,0.0,0.0,3.0,3.0,74.0,43.0,27.0,8.0,12.0,5.0,12.0,0.00673794699909
Oscar Rodriguez Sanchez,0.0,0.0,20.3942505133,857.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Andre Ghem,0.0,193.0,24.271122778,358.180572278,98.3356900467,5.07917382991,3.36920821641,90.6016145692,49.5739546824,35.4506596677,19.4603064174,12.8941963904,5.08602159894,7.76274764476,0.822294987951
Mehdi Ziadi,0.0,0.0,18.5950386217,561.342770514,8.03490888328,2.14808907306,1.67356213701,30.7076269994,15.8163262129,8.80053472534,8.07313957221,4.59274183117,2.35216553859,4.11554761289,2.64615808592
Ernesto Escobedo,0.0,0.0,20.1083644403,231.748202797,249.272387369,7.31072480699,3.14077293275,86.0073462685,48.5215478126,35.4938175115,20.0941072396,13.621449614,4.56966214616,6.99198094441,0.0176081589567
Christoffer Konigsfeldt,0.0,0.0,23.5482546201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Herbert Wiltschnig,0.0,185.0,24.7205118536,216.10475719,164.872217726,0.406154515049,2.29692274248,68.8938237459,51.0815147158,28.8461371238,8.89076822743,9.07845919733,5.37538193981,8.89076822743,24.8854501253
Igor Andreev,2.68603515694,185.0,22.0167388521,57.2224716054,729.024234084,4.17541776072,2.54987025308,72.1763524282,44.7602325543,31.2058227416,14.2440093097,11.3293370559,3.58730070342,6.03420076116,124.310676868
Dimitri Mazur,0.0,0.0,21.4043243823,698.242474567,18.4260279157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38905609893
Travis Rettenmaier,0.0,188.0,22.1889117043,351.0,88.5,6.0,4.0,76.0,47.25,34.75,14.25,12.5,4.5,7.5,1.47151776469
Gonzalo Lama,0.0,0.0,21.6195053648,278.734336094,183.539991403,0.959812190903,0.695824711509,28.1868533632,18.9346596276,12.8889383779,5.34989653811,4.55793409993,1.44759934059,2.1836118612,0.044303053233
David Marrero,0.0,185.0,28.3173096582,253.058254817,163.731025244,5.563091731,2.10357493566,97.5740080675,61.8088882399,40.9934295848,19.8686947633,14.378550386,4.89642506434,7.94821253217,0.961372904523
Bjorn Rehnquist,0.0,175.0,26.2189086305,213.754516084,177.666262341,1.8111440968,4.47678545286,75.0785461535,44.5797636976,27.8818395729,13.5607996321,9.77031829802,6.81798229062,9.80890973068,7.68371891976
Daniel Elahi Galan Riveros,0.0,0.0,19.0855578371,607.0,48.0,5.5,3.5,85.5,50.0,39.0,19.5,12.5,2.0,4.0,0.00495750435333
Evgeny Donskoy,0.170962181059,185.0,21.9043282228,243.391452258,378.393079143,4.66190659578,2.05085231238,73.6888014218,41.5364057578,28.7914694441,15.8886039516,11.4517377052,4.45416609946,7.69392301245,0.862571978778
Gustavo Kuerten,2.7073775462,190.0,24.5255668533,9.55121681619,2785.31466715,8.49911340471,2.00176908087,74.142430582,40.4962151158,31.3601153905,18.0259179125,11.6835154026,3.2284156198,4.93207545463,1060.24043705
Pierre Ludovic Duclos,0.0,0.0,25.2702245202,317.265898411,136.886792089,4.0,2.22414393169,70.8473094996,44.1748777045,30.1256114774,12.9236547498,10.5246331136,4.39902163622,6.9236547498,0.104733985034
Dustin Brown,0.0,196.0,23.628391893,304.745403966,302.985923595,13.9198692623,5.321935963,97.6704808593,53.0716730143,42.5865179017,19.4275152158,13.9631184591,5.37653455164,8.05959888825,2.55286517125
Carlos Salamanca,0.0,196.0,21.0616736003,636.892720737,41.5554046504,0.0202697306508,0.0101348653254,0.154556696212,0.0962812205911,0.0633429082836,0.0228034469821,0.0228034469821,0.0101348653254,0.0202697306508,2.65931387651
Robin Vik,0.254869636501,183.0,25.9476447352,88.8769025742,489.683663457,3.74071902951,3.80122255521,78.1834406134,49.0577376885,32.4168107806,12.5494032954,12.056279905,4.48584939301,8.57080593851,21.651035774
Kasparas Zemaitelis,0.0,0.0,17.4893908282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Mohammad Ghareeb,0.0,0.0,22.455982782,602.193962197,14.7635220582,0.736707960498,0.54010534833,8.35035479205,4.16999256341,3.16131530874,2.14578612295,1.28674686647,0.481859934935,0.777482690596,25.0034781217
Guillermo Garcia Lopez,0.451680877067,188.0,23.1473324402,94.7052107291,495.022678928,3.14388037304,3.40932231676,77.7356440067,47.908659703,32.0961776967,14.2816888268,11.8503778556,4.49119833246,7.74595383259,61.1839083252
Nicolas Escude,4.22792769557,185.0,24.9507441081,30.3937448882,948.910601696,6.32137028693,3.43108963127,72.0433783832,38.9852290771,28.8818902387,16.7300475585,11.3467816977,3.50972896375,5.90669375773,712.261453034
David Caldwell,0.0,180.0,26.1711156742,1028.0,4.0,3.0,3.0,96.0,73.0,43.0,10.0,14.0,11.0,16.0,7.38905609893
Matt Reid,0.0,0.0,22.9377138946,216.0,220.0,12.0,7.0,85.0,51.0,34.0,12.0,13.0,7.0,12.0,0.00673794699909
Fabio Fognini,0.914468601356,178.0,21.7713067444,117.720231818,610.267556413,2.92558629583,3.74350706199,77.0122255121,43.5314879929,29.2169411539,15.5423029838,11.4542436323,4.28374797062,7.86500214459,16.5530433721
Rolando Ruel,0.0,0.0,22.1789780043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7781121979
Patrick Chucri,0.0,0.0,21.2836421647,304.750907209,0.720054317649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7308401586
Daniel Garza,0.0,0.0,23.2324980436,467.976461677,69.1939297831,0.0474396054121,0.106350978447,1.79510964189,1.14841063644,0.697655895165,0.250153738019,0.271107361045,0.134703655919,0.248016311514,1.59658384748
Sebastien Vidal,0.0,0.0,21.1348857827,375.863128606,0.319520936758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063262962366
Marius Tangen,0.0,0.0,18.7570157426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Marcelo Charpentier,0.0,180.0,27.2397149932,159.730669888,150.003695989,1.95226665847,4.89948630465,111.597723612,80.3875533214,48.052072402,14.6688581411,15.2153072443,7.7938356558,12.7925514174,36.9927880526
Emilio Benfele Alvarez,0.0,183.0,27.7503922452,124.857928356,262.053893341,4.01696555182,2.63173666769,80.1363851217,46.25382257,31.4500944053,16.9327984999,11.3143699908,5.48636148783,8.06054742078,115.085702085
Joao Souza,0.299755427452,193.0,23.309633896,132.005677616,439.619783513,4.43253379747,2.09478265707,65.5239772419,41.6908717691,28.0526032961,11.8816883276,10.2368215237,2.90342102894,5.57764662324,0.996553799696
Ricardo Chile Fonte,0.0,0.0,20.1298020557,531.507391283,2.1748874022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.015419349
Jasper Smit,0.0,0.0,25.8535249829,711.0,24.0,9.0,9.0,82.0,40.0,32.0,20.0,14.0,3.0,7.0,0.367879441171
Troy Stone,0.0,0.0,21.8097193703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43656365692
Lloyd George Muirhead Harris,0.0,0.0,19.3083372149,312.494490299,152.772466096,5.35449321923,2.3446375965,85.4605775091,45.635651158,30.7111593991,19.1334781974,12.7111593991,5.49014437727,9.29101356153,0.0117387726378
Nathan Healey,0.0,180.0,25.5531982249,268.050736615,143.443710217,9.51869056043,6.17383793801,89.0051781312,48.4556573669,35.7124926054,20.5287395412,13.4857229156,4.25432078981,6.95528604174,6.85868555231
Rui Machado,0.0,178.0,22.1294594899,356.715085733,170.52873961,0.345899923763,0.790272656799,20.1260688577,13.0686597223,8.23916923911,3.31265503517,3.0197628456,1.11852464276,2.10977334479,8.72635563063
Richey Reneberg,0.0,180.0,34.3600273785,204.0,165.0,2.5,0.5,61.5,30.0,20.5,16.0,8.5,3.0,5.5,14.7781121979
Walter Trusendi,0.0,0.0,27.5126625599,386.0,101.0,4.0,5.0,75.0,52.0,31.0,7.0,10.0,5.0,10.0,0.0183156388887
Martin Vassallo Arguello,0.086065901038,183.0,25.3284060425,118.096369669,404.727156894,3.46290082878,3.83504254588,80.5786666619,51.9599163445,33.4470810041,13.2988120379,12.0133215075,5.2097956379,8.97273246862,32.4270258287
Kenny De Schepper,0.0916403552098,203.0,26.2977229926,111.638450509,531.070369386,9.74183506376,5.01424407216,81.4626683921,52.2122007731,38.4484889499,13.9933214621,12.5967109318,4.57000833905,6.8027313177,0.514681865709
Jose Zunino,0.0,0.0,19.5496235455,1068.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735758882343
Patrick Rafter,7.24726199402,185.0,27.8207918068,15.8956530067,1579.10974579,6.63620712661,2.82286390539,71.7540077638,46.363260233,35.5130421899,13.7924899807,11.6996989687,2.97499037483,4.41676059365,571.026573922
Kevin Jonckheer,0.0,0.0,29.8609955788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71828182846
Marco Chiudinelli,0.00895686474645,185.0,24.3820469745,178.194200611,284.624865653,4.10194195119,3.25808439188,74.0776698319,42.9055902971,30.0731102853,15.2646904992,11.1904959685,3.92291535547,6.56222208833,22.2341499072
Benjamin Cassaigne,0.0,185.0,26.3216974675,347.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Jacob Coenraad De Klerk,0.0,0.0,21.3661875428,1485.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134758939982
Fredrik Aarum,0.0,0.0,19.4295033668,206.942721458,0.155362403497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43656365692
Goran Ivanisevic,1.72183317819,193.0,29.2782277057,86.0509622868,698.876379755,12.8663956611,5.39984465728,72.2610198159,38.8658856465,30.8158099052,16.0239545374,11.7026514738,3.76034545656,6.08131410166,459.694338411
Juan Carlos Ferrero,5.05736606667,183.0,21.5837131904,15.0495675839,1951.59181827,3.93629807732,2.90463579845,75.9457070043,45.2927843974,31.6243609931,16.541438939,11.8026216788,4.13767192519,6.56824619616,1133.63325891
Peit Hein Boekel,0.0,0.0,26.6225726964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71828182846
Pablo Galdon,0.0,0.0,25.2128678987,305.0,153.0,1.0,0.0,40.0,24.0,13.0,8.0,7.0,1.0,5.0,0.0183156388887
Kevin Kung,0.0,0.0,22.5051334702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183156388887
Roman Recarte,0.0,0.0,21.451231366,729.037113104,23.8814716625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456663049354
Pedro Sousa,0.0,180.0,19.2186019239,406.520365154,21.6419341548,0.593354582859,0.687216717136,14.4935834174,7.77562647338,4.19862146065,2.46210767845,2.10356085555,1.90610294146,3.15270004163,0.751051581106
Goran Tosic,0.0,0.0,26.5735797399,596.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199148273471
Arturs Lazdins,0.0,0.0,17.1608597161,175.10909245,0.357608766066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00764982896464
Peter Torebko,0.0,0.0,23.6057494867,313.0,142.0,12.0,4.0,100.0,56.0,38.0,22.0,17.0,4.0,9.0,0.0183156388887
Mark Hilton,0.0,170.0,21.5892495501,458.370370207,58.1545827352,3.29696864138,5.67948908062,59.2124645169,34.6895299362,22.5615408432,11.8988460306,9.31336374308,4.18735967674,6.99219891423,8.80444309809
Milos Sekulic,0.0,0.0,23.9425051335,891.0,16.0,2.0,5.0,55.0,27.0,16.0,10.0,7.0,4.0,8.0,0.00673794699909
Josko Topic,0.0,0.0,29.620807666,605.0,41.0,1.0,12.0,57.0,33.0,16.0,5.0,7.0,5.0,12.0,0.00673794699909
Markus Kerner,0.0,0.0,18.3572895277,1343.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
Mahammad Abid,0.0,0.0,19.0544212777,0.0,0.0,0.0704547896272,0.140909579254,2.25455326807,1.12727663404,0.563638317018,0.0,0.422728737763,0.211364368882,0.634093106645,0.0351821670291
Lawal Shehu,0.0,0.0,22.4969199179,1210.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Sandro Ehrat,0.0,180.0,21.2457221081,427.0,82.0,3.0,2.0,46.0,19.0,11.0,11.0,9.0,1.0,6.0,0.0183156388887
James Greenhalgh,0.0,183.0,25.1197809719,766.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38905609893
Andres Bucaro,0.0,0.0,22.7583846681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134758939982
Henrik Sillanpaa,0.0,0.0,24.045174538,569.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495750435333
Dean Obrien,0.0,0.0,23.4360027379,563.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134758939982
Brian Baker,0.00970848427073,190.0,18.995983882,407.235459892,118.278850613,3.78708832851,5.81957070707,78.2937468751,49.0443254167,33.9718768056,12.4320623109,11.9464096498,3.9376698554,7.38410185456,15.0924806616
Sebastien Lareau,0.0,183.0,27.3164644405,126.931805549,313.505902997,4.89847324195,3.03769007513,65.788895388,40.4132927316,28.086058221,12.3692823536,10.1459698343,3.17886944314,5.73856470724,175.72972965
Mahmoud Nader Al Baloushi,0.0,0.0,27.7481177276,0.0,0.0,1.0,4.0,52.0,35.0,16.0,5.0,7.0,5.0,10.0,0.135335283237
Jan Hajek,0.0,180.0,24.7528684236,97.8028641534,489.542686284,3.75422460039,2.38601766744,68.1833579952,39.4562293661,25.6206859382,13.1936642287,10.3604592136,4.45715070255,8.07768275135,7.26700194292
Carl Soderlund,0.0,0.0,19.1047227926,479.0,79.0,1.5,2.5,69.5,41.5,26.5,12.0,11.5,3.5,8.5,0.00495750435333
Jirat Navasirisomboon,0.0,0.0,20.2026009582,997.0,12.0,1.0,5.0,121.0,84.0,60.0,21.0,20.0,8.0,11.0,0.000911881965555
Dominic Thiem,2.59551206855,0.0,21.0722978114,210.599039058,1188.39690973,5.0083223186,2.70177677294,74.9629704816,43.3639634044,31.738027053,16.2068617784,11.8538473114,3.66880160222,6.05229844498,0.852733094045
Kevin Kim,0.216998532275,180.0,24.0363836241,145.792847338,292.920005139,4.71823605988,2.79338927265,68.8022261868,39.4928027553,26.7657036669,14.9726508218,11.4796791905,2.99770561087,6.2622061033,111.6225671
Dekel Valtzer,0.0,0.0,21.7850787132,441.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Leonardo Azzaro,0.0,188.0,28.0164271047,312.333333333,108.666666667,2.66666666667,0.666666666667,74.6666666667,48.0,33.3333333333,13.3333333333,11.3333333333,6.0,9.0,1.10363832351
Mohamed Safwat,0.0,183.0,20.7964667686,688.82202686,75.5991220898,0.872504940648,0.32328855084,14.124709206,9.12324750347,6.63314374359,2.30351063558,2.41336318968,0.655591640442,1.31845916791,0.208136618783
Mikelis Libietis,0.0,0.0,20.7005276076,927.10371074,17.3125635913,2.0762547694,1.28689895571,19.3172601504,11.4928310084,7.64556961076,3.46042461567,2.67746879757,1.69293572442,2.54756245071,0.0401396713825
Diego Hartfield,0.0,185.0,26.2656398798,107.765854978,407.458621836,3.47054403931,2.77952816325,78.7960329643,51.7528745121,33.9103708382,13.1968416329,11.8053153837,4.48003853638,7.6619547644,7.02026437739
Frank Dancevic,0.119083318176,185.0,19.97571989,380.391293776,208.837407781,4.38133236744,1.59149125931,45.8995224821,26.3574295442,18.9732190385,9.30626040724,7.12051965393,2.69022802443,4.48023136137,48.868449992
Siu Fai Kelvin Lam,0.0,0.0,16.1478439425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497870683679
Will Farah Lebar,0.0,0.0,26.6803559206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Aivaras Balzekas,0.0,0.0,18.1601642711,1307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5562243957
Yasutaka Uchiyama,0.0,0.0,21.7629775584,299.715791698,159.837763073,1.77327158798,0.431533601929,15.9727236921,10.1742381459,7.20064011269,3.39783265561,2.90588247319,0.256264281111,0.896924983887,0.0193452803171
Luis Javier Cuellar Contreras,0.0,0.0,19.1403148528,1507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Clint Bowles,0.0,0.0,19.2361396304,1401.0,2.0,0.0,1.0,60.0,42.0,22.0,6.0,9.0,4.0,10.0,0.135335283237
Luka Belic,0.0,0.0,18.4037141411,1199.23079355,9.6896038623,3.63582467285,2.84776623047,61.9015454199,37.8746558252,24.1791233643,9.69553246094,9.63582467285,5.78805844238,10.3641753271,0.638550007645
Egor Gerasimov,0.0,0.0,21.791159981,297.132089773,170.899743296,1.83127866334,1.08211002088,22.155317491,13.4779255053,10.0554928708,3.62147094311,3.29688293413,0.782462936952,1.44178433997,0.0645602155156
Radoslaw Nijaki,0.0,0.0,20.7450499589,1050.10182872,5.07576568548,1.46211715726,4.38635147178,27.7802259879,14.6211715726,8.77270294356,5.84846862904,2.19317573589,5.11741005041,5.84846862904,3.71828182846
Eyal Ran,0.0,183.0,27.4223134839,384.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38905609893
Martin Vilarrubi,0.0,0.0,18.1237837891,1165.740888,6.72620458662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.025939651
Louk Sorensen,0.0,175.0,22.4325137869,415.832858201,89.0624929807,0.958881562409,0.353028027003,11.4182625075,7.34386963691,5.40994384578,2.14727304656,1.96582198671,0.350477294966,0.793593168881,1.23736925517
Melle Van Gemerden,0.0,183.0,25.983574917,249.127608453,186.8056991,4.03956419398,2.88983657274,60.3071591911,33.9099764615,24.3901943645,14.3405602262,9.85181316848,2.86578989841,5.0310350393,6.67879441171
Rhyne Williams,0.0,0.0,22.151682963,183.395986327,344.739161675,8.72508565351,2.92559878979,81.8866094831,48.7370154495,35.3577250155,16.1735856907,13.1192416718,4.03223807337,7.15336545683,0.187344863934
Ariel Behar,0.0,0.0,20.8724866372,1007.20653886,10.2553722673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138103616622
Gorka Fraile,0.0,180.0,25.0549955666,226.103073481,163.849560796,0.891130335924,1.67867965603,85.0187006687,57.7517365394,35.7584617547,12.7168721634,12.4881005414,3.37443301394,7.69310903377,6.92639706049
Stefan Koubek,1.47408006991,175.0,24.5561161511,51.0059772347,739.829455744,3.57005362929,3.21411635632,71.8646125063,43.2298340172,28.7179667643,14.5451601065,11.1355116174,4.03840702549,7.10539366507,820.553347684
Relja Fiser Dulic,0.0,0.0,25.5414099932,370.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71828182846
Yong Il Yoon,0.0,175.0,27.2099249506,238.432175859,158.985056837,2.47947798257,1.6176499015,49.7038133794,27.342664533,18.6962934722,10.8119056696,7.34746750142,3.05608384921,4.95895596514,55.9732532939
Denis Shapovalov,0.0,0.0,17.3832503464,322.686947633,156.907108074,7.5,4.42231879825,84.1137669519,45.8468105572,34.446375965,19.0,12.7111593991,4.05579699563,6.5,0.0117387726378
Philip Wilbert Major,0.0,0.0,20.9144421629,0.0,0.0,3.5,3.0,115.5,73.5,43.5,15.5,15.5,7.5,15.5,0.00182376393111
David Martin,0.0,185.0,26.5845311431,725.0,21.0,2.0,6.0,69.0,38.0,22.0,9.0,8.0,9.0,15.0,0.135335283237
Nutthanon Kadchapanan,0.0,0.0,20.6789869952,1581.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673794699909
George Bastl,0.0,183.0,25.7430924218,89.6947410087,427.756962242,4.14410831917,2.52014642259,68.4279583999,45.40158525,29.8775393822,11.0164925719,10.501612204,4.1716208346,7.18906820421,418.593027707
Guillaume Rufin,0.0,188.0,20.8914743167,213.97307048,314.02561873,7.85572700143,5.49403485214,95.2593713022,50.185988155,34.8723366242,22.5832655517,14.3390054694,5.75113756051,9.58612718679,0.845999446734
Marcelo Demoliner,0.0,0.0,21.7239926868,369.139073333,136.959791786,6.77360749628,3.90944299851,57.7244560119,31.0414055171,21.0414055171,10.181114003,10.0452785007,6.50193649182,10.2755439881,0.0547445727212
Srinath Prahlad,0.0,0.0,27.5208761123,385.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7781121979
Oskar Saarne,0.0,0.0,19.9397672827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367879441171
Pavel Katliarov,0.0,0.0,20.3915126626,977.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135335283237
Guillaume Raoux,0.0,180.0,30.1327857632,234.5,151.5,5.5,2.5,110.5,57.0,40.0,30.5,17.0,5.0,8.5,14.7781121979
Wishaya Trongcharoenchaikul,0.0,0.0,18.6226542508,962.729179122,11.9086866406,0.980020372482,2.21111384223,16.2166567023,8.83727562637,5.512058726,2.81308089207,2.5862798114,1.70327022302,2.93436369277,0.0355134989265
Tsung Hua Yang,0.0,0.0,19.1141701602,374.773770187,134.487306479,1.24148158432,0.409829684615,18.6062745578,10.4039835413,7.29000873726,4.24741139369,2.75152369877,1.46887416136,2.08485097351,0.700488541749
Alessio Di Mauro,0.0,185.0,28.1664714175,111.304851547,382.72764412,3.75867030744,2.05251039681,72.7197047771,41.3182045053,26.552570043,14.2719280552,10.9849024245,4.63338999293,8.41632837003,18.2631954951
Ekkarin Pisuth Arnonth,0.0,0.0,24.0219028063,920.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38905609893
Luis Diego Nunez,0.0,0.0,26.1273100616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7781121979
Eric Nunez,0.0,0.0,22.8145106092,531.0,42.0,3.0,2.0,94.0,51.0,26.0,28.0,11.0,10.0,13.0,0.367879441171
