name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,hand,wfactor
Jeson Patrombon,0.0,0.0,19.8039040999,1078.96600788,7.75918274952,0.244879130469,0.857076956641,14.5703082629,8.08101130548,5.57100021817,2.81611000039,2.38757152207,0.795857174024,1.46927478281,1,1.80992407397
Hassan Al Mousa,0.0,0.0,19.3292265572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.449328964117
Brian Wilson,0.0,190.0,23.8977234264,434.760323089,80.5760509631,4.26514627393,6.10366089731,80.074641328,49.0856453027,36.0773799496,13.1437284309,11.6685052447,5.94617337403,8.61742823771,1,3.97810159823
Aziz Avganov,0.0,0.0,19.5947980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.49182469764
Michael Lammer,0.0,185.0,25.5996443199,251.444218826,183.786071098,2.5052696493,2.81777666145,64.5858961286,37.1497270345,23.3331398672,12.9207027029,9.96584435246,3.98416019741,7.59464148513,1,16.4372198842
Tapio Nurminen,0.0,0.0,25.4729637235,336.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.22554092849
Jan Mertl,0.0,190.0,34.0148040073,272.634584128,182.265756998,5.2772041487,4.03550905489,55.5658554481,35.3883101736,25.7651731966,8.07101810978,8.07101810978,2.79381396108,4.6563566018,1,0.356941599961
Markus Eriksson,0.0,0.0,23.7490008516,533.597576452,61.2286358237,0.821928593968,1.83058700141,39.2785335189,25.9339691426,16.2398293989,6.07835913304,5.53967094454,2.75279598709,4.59790718112,2,1.75861024337
Dinko Halachev,0.0,0.0,29.4373716632,1155.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.165298888222
Justin Bower,0.0,190.0,23.2660257602,336.760129078,105.677097354,4.27767830559,1.85341528871,44.2975177787,28.9414760776,21.8386490834,7.58941804884,6.97209585573,2.02917218272,3.26526527832,2,20.5650246435
Christos Hadjigeorgiou,0.0,0.0,18.1406418564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.941687409819
Javier Sanchez,0.0,178.0,31.9014373717,0.0,0.0,0.0,0.0,72.0,48.0,30.0,12.0,10.0,2.0,4.0,1,2.71828182846
Jan Minar,0.0,0.0,27.1389459275,250.0,162.5,1.0,4.0,73.5,51.0,34.5,9.5,11.5,4.0,7.5,1,1.09762327219
Mansur Yakhyaev,0.0,0.0,26.5763175907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.49182469764
Daniel Melo,0.0,185.0,24.5478491513,250.061860389,147.490258478,1.13745735928,2.75830490619,81.1351679291,57.376863023,35.7205064212,12.1374573593,13.2061860389,6.17296641417,10.0355090549,2,5.86977852927
Anas Fattar,0.0,0.0,24.8925393566,767.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.246596963942
Taylor Dent,3.64201096674,188.0,22.4102286954,87.5450623429,631.833607535,7.19487076217,5.45576211722,73.5573064032,41.9716098956,31.4948841761,15.6501377439,11.5947812264,3.5348607296,5.88443980348,1,359.300846818
Edouard Roger Vasselin,0.548880183661,188.0,27.2738360142,109.113577406,536.624002424,4.03347122501,2.41881668963,81.5176613257,53.0983129369,36.3263995614,13.9373800308,12.6235789714,4.09597156018,7.14000919327,1,56.7133289866
Pablo Bianchi,0.0,0.0,26.441629713,400.187899438,76.0771762942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.8196019721
Nikolay Davydenko,2.83898707671,178.0,24.2009189008,38.3908691545,1596.4788464,3.05578744369,2.39988381043,71.0542118749,47.065610444,31.7929843938,12.2006325142,11.1470795457,3.92741374895,6.60749306371,1,654.843548718
Riccardo Ghedin,0.0,188.0,25.3324806638,281.94050143,192.512167479,4.22673467705,2.9511429415,82.1728194974,51.5185411671,32.8964998448,14.5280494654,13.0764412414,3.8976330578,8.39809834033,1,0.897822446053
Gilles Elseneer,0.0,188.0,25.2451569789,182.316994619,264.146680016,6.09686823028,3.59038629539,75.8650056811,46.5073007166,33.5013233722,14.0939427428,11.7524061583,3.95153721084,6.52366018176,1,61.2622897173
Tobias Clemens,0.0,185.0,27.1492128679,250.5,160.25,7.75,5.0,93.25,51.25,37.0,21.5,13.75,4.0,7.0,1,3.27492301231
Amaury Gomez,0.0,0.0,28.3121149897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.449328964117
Abdulrahman Alawadhi,0.0,0.0,24.0328542094,0.0,0.0,1.0,6.0,75.0,42.0,22.0,9.0,10.0,3.0,11.0,1,0.110803158362
Fernando Meligeni,1.79773038295,180.0,30.1635227775,73.6427525992,590.289327697,3.75565784833,3.50556166777,70.9528145107,40.5029792422,27.6827040956,15.0739959884,10.8612235356,4.56621878351,7.55095336862,2,287.68397862
Viktor Galovic,0.0,0.0,23.8548939083,732.0,31.0,7.0,4.0,102.0,62.0,37.0,19.0,16.0,0.0,6.0,1,0.165298888222
Karim Alami,1.73557681757,185.0,27.3514822721,51.0120395321,786.021740577,4.33258786482,3.23301250934,72.7953261398,41.3141809879,29.1454154609,15.445331899,11.337180895,3.99703296359,6.87743952868,1,205.173816522
Guilherme Clezar,2.92096679735,0.0,20.8793918991,322.397227378,226.086547459,2.51290239351,1.76898672228,47.9337618743,28.9060726407,19.1673529196,8.11198879071,7.46025004892,2.58601394885,5.04664410562,1,3.14150968911
Sergi Bruguera,0.0,188.0,29.919283997,127.971815293,380.339180012,4.17037486259,3.02436359735,73.9041228331,43.1415729169,29.7561211822,14.4184618764,11.5004354521,4.55026979038,7.91152233664,1,174.392967138
Marko Tkalec,0.0,178.0,25.1725699162,371.690911097,82.8529125464,0.309889466594,0.132809771397,4.16137283712,1.72652702817,1.19528794258,1.10674809498,0.664048856987,0.132809771397,0.354159390393,1,50.2720749778
Menelaos Efstathiou,0.0,0.0,17.916495551,1505.0,2.0,4.0,5.0,175.0,118.0,76.0,26.0,25.0,9.0,15.0,2,0.0907179532894
Dimitar Kutrovsky,0.0,0.0,24.934617751,473.63352936,76.0071391823,0.600110703846,0.857301005494,19.975113428,12.173674278,8.05862945165,3.85785452473,3.08628361978,0.771570904945,1.62887191044,1,2.87643385883
